"Lipid_Name","Adduct","Precursor_Ion","Neutral_Loss_Ion","Characteristic_Ion","FA1","FA2","OxFA1","OxFA2","UnFA1","UnFA2","Origin"
"PI 18:1_22:5<oxo,OOH>","[M-H]-",955.5189,NA,241.0119,"281.2486","375.2177;357.2071",NA,"375.2177;357.2071","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_22:5<oxo>","[M-H]-",923.5291,NA,241.0119,"281.2486","343.2279",NA,"343.2279","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_22:5<2OH,OOH>","[M-H]-",973.5295,NA,241.0119,"281.2486","393.2283;375.2177",NA,"393.2283;375.2177","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_22:5<2OH>","[M-H]-",941.5397,NA,241.0119,"281.2486","361.2384;343.2279",NA,"361.2384;343.2279","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_22:5<OH,OOH>","[M-H]-",957.5346,NA,241.0119,"281.2486","377.2333;359.2228",NA,"377.2333;359.2228","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_22:5<OH>","[M-H]-",925.5448,NA,241.0119,"281.2486","345.2435;327.233",NA,"345.2435;327.233","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_22:5<OOH>","[M-H]-",941.5397,NA,241.0119,"281.2486","361.2384;343.2279",NA,"361.2384;343.2279","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_22:5","[M-H]-",909.5499,NA,241.0119,"281.2486","329.2486",NA,NA,"281.2486","329.2486","PI(18:1_22:5)"
"PI 18:1_19:4<oxo,COOH>","[M-H]-",913.472,NA,241.0119,"281.2486","333.1707;315.1602",NA,"333.1707;315.1602","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<OH,COOH>","[M-H]-",915.4876,NA,241.0119,"281.2486","335.1864;317.1758",NA,"335.1864;317.1758","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<OOH,COOH>","[M-H]-",931.4826,NA,241.0119,"281.2486","351.1813;333.1707",NA,"351.1813;333.1707","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<COOH>","[M-H]-",899.4927,NA,241.0119,"281.2486","319.1915;301.1809",NA,"319.1915;301.1809","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<OH,2oxo>","[M-H]-",913.472,NA,241.0119,"281.2486","333.1707;315.1602",NA,"333.1707;315.1602","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<2oxo,OOH>","[M-H]-",929.4669,NA,241.0119,"281.2486","349.1657;331.1551",NA,"349.1657;331.1551","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<2oxo>","[M-H]-",897.4771,NA,241.0119,"281.2486","317.1758",NA,"317.1758","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<OH,oxo,OOH>","[M-H]-",931.4826,NA,241.0119,"281.2486","351.1813;333.1707",NA,"351.1813;333.1707","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<OH,oxo>","[M-H]-",899.4927,NA,241.0119,"281.2486","319.1915;301.1809",NA,"319.1915;301.1809","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<oxo,OOH>","[M-H]-",915.4876,NA,241.0119,"281.2486","335.1864;317.1758",NA,"335.1864;317.1758","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_19:4<oxo>","[M-H]-",883.4978,NA,241.0119,"281.2486","303.1966",NA,"303.1966","281.2486",NA,"PI(18:1_22:5)"
"PI 18:1_22:6<2OH,oxo>","[M-H]-",953.5033,NA,241.0119,"281.2486","373.202;355.1915",NA,"373.202;355.1915","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<OH,oxo,OOH>","[M-H]-",969.4982,NA,241.0119,"281.2486","389.197;371.1864",NA,"389.197;371.1864","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<OH,oxo>","[M-H]-",937.5084,NA,241.0119,"281.2486","357.2071;339.1966",NA,"357.2071;339.1966","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<oxo,OOH>","[M-H]-",953.5033,NA,241.0119,"281.2486","373.202;355.1915",NA,"373.202;355.1915","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<oxo>","[M-H]-",921.5135,NA,241.0119,"281.2486","341.2122",NA,"341.2122","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<2OH,OOH>","[M-H]-",971.5139,NA,241.0119,"281.2486","391.2126;373.202",NA,"391.2126;373.202","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<2OH>","[M-H]-",939.524,NA,241.0119,"281.2486","359.2228;341.2122",NA,"359.2228;341.2122","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<OH,OOH>","[M-H]-",955.5189,NA,241.0119,"281.2486","375.2177;357.2071",NA,"375.2177;357.2071","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<OH>","[M-H]-",923.5291,NA,241.0119,"281.2486","343.2279;325.2173",NA,"343.2279;325.2173","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6<OOH>","[M-H]-",939.524,NA,241.0119,"281.2486","359.2228;341.2122",NA,"359.2228;341.2122","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_22:6","[M-H]-",907.5342,NA,241.0119,"281.2486","327.233",NA,NA,"281.2486","327.233","PI(18:1_22:6)"
"PI 18:1_4:0<COOH>","[M-H]-",697.3206,NA,241.0119,"281.2486","117.0193;99.0088",NA,"117.0193;99.0088","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_4:0<oxo>","[M-H]-",681.3257,NA,241.0119,"281.2486","101.0244",NA,"101.0244","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<oxo,COOH>","[M-H]-",911.4563,NA,241.0119,"281.2486","331.1551;313.1445",NA,"331.1551;313.1445","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<OH,COOH>","[M-H]-",913.472,NA,241.0119,"281.2486","333.1707;315.1602",NA,"333.1707;315.1602","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<OOH,COOH>","[M-H]-",929.4669,NA,241.0119,"281.2486","349.1657;331.1551",NA,"349.1657;331.1551","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<COOH>","[M-H]-",897.4771,NA,241.0119,"281.2486","317.1758;299.1653",NA,"317.1758;299.1653","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<OH,2oxo>","[M-H]-",911.4563,NA,241.0119,"281.2486","331.1551;313.1445",NA,"331.1551;313.1445","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<2oxo,OOH>","[M-H]-",927.4513,NA,241.0119,"281.2486","347.15;329.1394",NA,"347.15;329.1394","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<2oxo>","[M-H]-",895.4614,NA,241.0119,"281.2486","315.1602",NA,"315.1602","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<OH,oxo,OOH>","[M-H]-",929.4669,NA,241.0119,"281.2486","349.1657;331.1551",NA,"349.1657;331.1551","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<OH,oxo>","[M-H]-",897.4771,NA,241.0119,"281.2486","317.1758;299.1653",NA,"317.1758;299.1653","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<oxo,OOH>","[M-H]-",913.472,NA,241.0119,"281.2486","333.1707;315.1602",NA,"333.1707;315.1602","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_19:5<oxo>","[M-H]-",881.4822,NA,241.0119,"281.2486","301.1809",NA,"301.1809","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<oxo,COOH>","[M-H]-",871.425,NA,241.0119,"281.2486","291.1238;273.1132",NA,"291.1238;273.1132","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<OH,COOH>","[M-H]-",873.4407,NA,241.0119,"281.2486","293.1394;275.1289",NA,"293.1394;275.1289","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<OOH,COOH>","[M-H]-",889.4356,NA,241.0119,"281.2486","309.1344;291.1238",NA,"309.1344;291.1238","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<COOH>","[M-H]-",857.4458,NA,241.0119,"281.2486","277.1445;259.134",NA,"277.1445;259.134","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<OH,2oxo>","[M-H]-",871.425,NA,241.0119,"281.2486","291.1238;273.1132",NA,"291.1238;273.1132","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<2oxo,OOH>","[M-H]-",887.42,NA,241.0119,"281.2486","307.1187;289.1081",NA,"307.1187;289.1081","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<2oxo>","[M-H]-",855.4301,NA,241.0119,"281.2486","275.1289",NA,"275.1289","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<OH,oxo,OOH>","[M-H]-",889.4356,NA,241.0119,"281.2486","309.1344;291.1238",NA,"309.1344;291.1238","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<OH,oxo>","[M-H]-",857.4458,NA,241.0119,"281.2486","277.1445;259.134",NA,"277.1445;259.134","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<oxo,OOH>","[M-H]-",873.4407,NA,241.0119,"281.2486","293.1394;275.1289",NA,"293.1394;275.1289","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_16:4<oxo>","[M-H]-",841.4509,NA,241.0119,"281.2486","261.1496",NA,"261.1496","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<oxo,COOH>","[M-H]-",831.3937,NA,241.0119,"281.2486","251.0925;233.0819",NA,"251.0925;233.0819","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<OH,COOH>","[M-H]-",833.4094,NA,241.0119,"281.2486","253.1081;235.0976",NA,"253.1081;235.0976","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<OOH,COOH>","[M-H]-",849.4043,NA,241.0119,"281.2486","269.1031;251.0925",NA,"269.1031;251.0925","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<COOH>","[M-H]-",817.4145,NA,241.0119,"281.2486","237.1132;219.1027",NA,"237.1132;219.1027","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<OH,2oxo>","[M-H]-",831.3937,NA,241.0119,"281.2486","251.0925;233.0819",NA,"251.0925;233.0819","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<2oxo,OOH>","[M-H]-",847.3887,NA,241.0119,"281.2486","267.0874;249.0768",NA,"267.0874;249.0768","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<2oxo>","[M-H]-",815.3988,NA,241.0119,"281.2486","235.0976",NA,"235.0976","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<OH,oxo,OOH>","[M-H]-",849.4043,NA,241.0119,"281.2486","269.1031;251.0925",NA,"269.1031;251.0925","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<OH,oxo>","[M-H]-",817.4145,NA,241.0119,"281.2486","237.1132;219.1027",NA,"237.1132;219.1027","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<oxo,OOH>","[M-H]-",833.4094,NA,241.0119,"281.2486","253.1081;235.0976",NA,"253.1081;235.0976","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_13:3<oxo>","[M-H]-",801.4196,NA,241.0119,"281.2486","221.1183",NA,"221.1183","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<oxo,COOH>","[M-H]-",791.3624,NA,241.0119,"281.2486","211.0612;193.0506",NA,"211.0612;193.0506","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<OH,COOH>","[M-H]-",793.3781,NA,241.0119,"281.2486","213.0768;195.0663",NA,"213.0768;195.0663","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<OOH,COOH>","[M-H]-",809.373,NA,241.0119,"281.2486","229.0718;211.0612",NA,"229.0718;211.0612","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<COOH>","[M-H]-",777.3832,NA,241.0119,"281.2486","197.0819;179.0714",NA,"197.0819;179.0714","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<OH,2oxo>","[M-H]-",791.3624,NA,241.0119,"281.2486","211.0612;193.0506",NA,"211.0612;193.0506","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<2oxo,OOH>","[M-H]-",807.3574,NA,241.0119,"281.2486","227.0561;209.0455",NA,"227.0561;209.0455","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<2oxo>","[M-H]-",775.3675,NA,241.0119,"281.2486","195.0663",NA,"195.0663","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<OH,oxo,OOH>","[M-H]-",809.373,NA,241.0119,"281.2486","229.0718;211.0612",NA,"229.0718;211.0612","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<OH,oxo>","[M-H]-",777.3832,NA,241.0119,"281.2486","197.0819;179.0714",NA,"197.0819;179.0714","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<oxo,OOH>","[M-H]-",793.3781,NA,241.0119,"281.2486","213.0768;195.0663",NA,"213.0768;195.0663","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_10:2<oxo>","[M-H]-",761.3883,NA,241.0119,"281.2486","181.087",NA,"181.087","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_7:1<oxo,COOH>","[M-H]-",751.3311,NA,241.0119,"281.2486","171.0299;153.0193",NA,"171.0299;153.0193","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_7:1<OH,COOH>","[M-H]-",753.3468,NA,241.0119,"281.2486","173.0455;155.035",NA,"173.0455;155.035","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_7:1<OOH,COOH>","[M-H]-",769.3417,NA,241.0119,"281.2486","189.0405;171.0299",NA,"189.0405;171.0299","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_7:1<COOH>","[M-H]-",737.3519,NA,241.0119,"281.2486","157.0506;139.0401",NA,"157.0506;139.0401","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_7:1<2oxo>","[M-H]-",735.3362,NA,241.0119,"281.2486","155.035",NA,"155.035","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_7:1<OH,oxo>","[M-H]-",737.3519,NA,241.0119,"281.2486","157.0506;139.0401",NA,"157.0506;139.0401","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_7:1<oxo,OOH>","[M-H]-",753.3468,NA,241.0119,"281.2486","173.0455;155.035",NA,"173.0455;155.035","281.2486",NA,"PI(18:1_22:6)"
"PI 18:1_7:1<oxo>","[M-H]-",721.357,NA,241.0119,"281.2486","141.0557",NA,"141.0557","281.2486",NA,"PI(18:1_22:6)"
"PS 16:0_16:1<oxo>","[M-H]-",746.4614,659.4293,152.9958,"255.233","267.1966",NA,"267.1966","255.233",NA,"PS(16:0_16:1); PS(16:0_22:2)"
"PS 16:0_16:1<OH>","[M-H]-",748.477,661.445,152.9958,"255.233","269.2122;251.2017",NA,"269.2122;251.2017","255.233",NA,"PS(16:0_16:1)"
"PS 16:0_16:1<OOH>","[M-H]-",764.4719,677.4399,152.9958,"255.233","285.2071;267.1966",NA,"285.2071;267.1966","255.233",NA,"PS(16:0_16:1)"
"PS 16:0_16:1","[M-H]-",732.4821,645.4501,152.9958,"255.233","253.2173",NA,NA,"255.233","253.2173","PS(16:0_16:1)"
"PS 16:0_9:0<COOH>","[M-H]-",666.3624,579.3304,152.9958,"255.233","187.0976;169.087",NA,"187.0976;169.087","255.233",NA,"PS(16:0_16:1); PS(16:0_18:1); PS(16:0_18:2); PS(16:0_18:3)"
"PS 16:0_9:0<oxo>","[M-H]-",650.3675,563.3354,152.9958,"255.233","171.1027",NA,"171.1027","255.233",NA,"PS(16:0_16:1); PS(16:0_18:1); PS(16:0_18:2); PS(16:0_18:3)"
"PS 16:0_18:1<oxo>","[M-H]-",774.4927,687.4606,152.9958,"255.233","295.2279",NA,"295.2279","255.233",NA,"PS(16:0_18:1)"
"PS 16:0_18:1<OH>","[M-H]-",776.5083,689.4763,152.9958,"255.233","297.2435;279.233",NA,"297.2435;279.233","255.233",NA,"PS(16:0_18:1)"
"PS 16:0_18:1<OOH>","[M-H]-",792.5032,705.4712,152.9958,"255.233","313.2384;295.2279",NA,"313.2384;295.2279","255.233",NA,"PS(16:0_18:1)"
"PS 16:0_18:1","[M-H]-",760.5134,673.4814,152.9958,"255.233","281.2486",NA,NA,"255.233","281.2486","PS(16:0_18:1)"
"PS 16:0_20:4<2OH,oxo>","[M-H]-",828.4669,741.4348,152.9958,"255.233","349.202;331.1915",NA,"349.202;331.1915","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<OH,oxo,OOH>","[M-H]-",844.4618,757.4297,152.9958,"255.233","365.197;347.1864",NA,"365.197;347.1864","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<OH,oxo>","[M-H]-",812.4719,725.4399,152.9958,"255.233","333.2071;315.1966",NA,"333.2071;315.1966","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<oxo,OOH>","[M-H]-",828.4669,741.4348,152.9958,"255.233","349.202;331.1915",NA,"349.202;331.1915","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<oxo>","[M-H]-",796.477,709.445,152.9958,"255.233","317.2122",NA,"317.2122","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<2OH,OOH>","[M-H]-",846.4774,759.4454,152.9958,"255.233","367.2126;349.202",NA,"367.2126;349.202","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<2OH>","[M-H]-",814.4876,727.4556,152.9958,"255.233","335.2228;317.2122",NA,"335.2228;317.2122","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<OH,OOH>","[M-H]-",830.4825,743.4505,152.9958,"255.233","351.2177;333.2071",NA,"351.2177;333.2071","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<OH>","[M-H]-",798.4927,711.4606,152.9958,"255.233","319.2279;301.2173",NA,"319.2279;301.2173","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4<OOH>","[M-H]-",814.4876,727.4556,152.9958,"255.233","335.2228;317.2122",NA,"335.2228;317.2122","255.233",NA,"PS(16:0_20:4)"
"PS 16:0_20:4","[M-H]-",782.4978,695.4657,152.9958,"255.233","303.233",NA,NA,"255.233","303.233","PS(16:0_20:4)"
"PS 16:0_5:0<COOH>","[M-H]-",610.2998,523.2678,152.9958,"255.233","131.035;113.0244",NA,"131.035;113.0244","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_5:0<oxo>","[M-H]-",594.3049,507.2728,152.9958,"255.233","115.0401",NA,"115.0401","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<oxo,COOH>","[M-H]-",744.373,657.3409,152.9958,"255.233","265.1081;247.0976",NA,"265.1081;247.0976","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<OH,COOH>","[M-H]-",746.3886,659.3566,152.9958,"255.233","267.1238;249.1132",NA,"267.1238;249.1132","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<OOH,COOH>","[M-H]-",762.3835,675.3515,152.9958,"255.233","283.1187;265.1081",NA,"283.1187;265.1081","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<COOH>","[M-H]-",730.3937,643.3617,152.9958,"255.233","251.1289;233.1183",NA,"251.1289;233.1183","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<OH,2oxo>","[M-H]-",744.373,657.3409,152.9958,"255.233","265.1081;247.0976",NA,"265.1081;247.0976","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<2oxo,OOH>","[M-H]-",760.3679,673.3358,152.9958,"255.233","281.1031;263.0925",NA,"281.1031;263.0925","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<2oxo>","[M-H]-",728.378,641.346,152.9958,"255.233","249.1132",NA,"249.1132","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<OH,oxo,OOH>","[M-H]-",762.3835,675.3515,152.9958,"255.233","283.1187;265.1081",NA,"283.1187;265.1081","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<OH,oxo>","[M-H]-",730.3937,643.3617,152.9958,"255.233","251.1289;233.1183",NA,"251.1289;233.1183","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<oxo,OOH>","[M-H]-",746.3886,659.3566,152.9958,"255.233","267.1238;249.1132",NA,"267.1238;249.1132","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_14:3<oxo>","[M-H]-",714.3988,627.3667,152.9958,"255.233","235.134",NA,"235.134","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<oxo,COOH>","[M-H]-",704.3417,617.3096,152.9958,"255.233","225.0768;207.0663",NA,"225.0768;207.0663","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<OH,COOH>","[M-H]-",706.3573,619.3253,152.9958,"255.233","227.0925;209.0819",NA,"227.0925;209.0819","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<OOH,COOH>","[M-H]-",722.3522,635.3202,152.9958,"255.233","243.0874;225.0768",NA,"243.0874;225.0768","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<COOH>","[M-H]-",690.3624,603.3304,152.9958,"255.233","211.0976;193.087",NA,"211.0976;193.087","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<OH,2oxo>","[M-H]-",704.3417,617.3096,152.9958,"255.233","225.0768;207.0663",NA,"225.0768;207.0663","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<2oxo,OOH>","[M-H]-",720.3366,633.3045,152.9958,"255.233","241.0718;223.0612",NA,"241.0718;223.0612","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<2oxo>","[M-H]-",688.3467,601.3147,152.9958,"255.233","209.0819",NA,"209.0819","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<OH,oxo,OOH>","[M-H]-",722.3522,635.3202,152.9958,"255.233","243.0874;225.0768",NA,"243.0874;225.0768","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<OH,oxo>","[M-H]-",690.3624,603.3304,152.9958,"255.233","211.0976;193.087",NA,"211.0976;193.087","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<oxo,OOH>","[M-H]-",706.3573,619.3253,152.9958,"255.233","227.0925;209.0819",NA,"227.0925;209.0819","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_11:2<oxo>","[M-H]-",674.3675,587.3354,152.9958,"255.233","195.1027",NA,"195.1027","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_8:1<oxo,COOH>","[M-H]-",664.3104,577.2783,152.9958,"255.233","185.0455;167.035",NA,"185.0455;167.035","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_8:1<OH,COOH>","[M-H]-",666.326,579.294,152.9958,"255.233","187.0612;169.0506",NA,"187.0612;169.0506","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_8:1<OOH,COOH>","[M-H]-",682.3209,595.2889,152.9958,"255.233","203.0561;185.0455",NA,"203.0561;185.0455","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_8:1<COOH>","[M-H]-",650.3311,563.2991,152.9958,"255.233","171.0663;153.0557",NA,"171.0663;153.0557","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_8:1<2oxo>","[M-H]-",648.3154,561.2834,152.9958,"255.233","169.0506",NA,"169.0506","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_8:1<OH,oxo>","[M-H]-",650.3311,563.2991,152.9958,"255.233","171.0663;153.0557",NA,"171.0663;153.0557","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_8:1<oxo,OOH>","[M-H]-",666.326,579.294,152.9958,"255.233","187.0612;169.0506",NA,"187.0612;169.0506","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_8:1<oxo>","[M-H]-",634.3362,547.3041,152.9958,"255.233","155.0714",NA,"155.0714","255.233",NA,"PS(16:0_20:4); PS(16:0_20:5)"
"PS 16:0_7:0<COOH>","[M-H]-",638.3311,551.2991,152.9958,"255.233","159.0663;141.0557",NA,"159.0663;141.0557","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_7:0<oxo>","[M-H]-",622.3362,535.3041,152.9958,"255.233","143.0714",NA,"143.0714","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<oxo,COOH>","[M-H]-",772.4043,685.3722,152.9958,"255.233","293.1394;275.1289",NA,"293.1394;275.1289","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<OH,COOH>","[M-H]-",774.4199,687.3879,152.9958,"255.233","295.1551;277.1445",NA,"295.1551;277.1445","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<OOH,COOH>","[M-H]-",790.4148,703.3828,152.9958,"255.233","311.15;293.1394",NA,"311.15;293.1394","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<COOH>","[M-H]-",758.425,671.393,152.9958,"255.233","279.1602;261.1496",NA,"279.1602;261.1496","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<OH,2oxo>","[M-H]-",772.4043,685.3722,152.9958,"255.233","293.1394;275.1289",NA,"293.1394;275.1289","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<2oxo,OOH>","[M-H]-",788.3992,701.3671,152.9958,"255.233","309.1344;291.1238",NA,"309.1344;291.1238","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<2oxo>","[M-H]-",756.4093,669.3773,152.9958,"255.233","277.1445",NA,"277.1445","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<OH,oxo,OOH>","[M-H]-",790.4148,703.3828,152.9958,"255.233","311.15;293.1394",NA,"311.15;293.1394","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<OH,oxo>","[M-H]-",758.425,671.393,152.9958,"255.233","279.1602;261.1496",NA,"279.1602;261.1496","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<oxo,OOH>","[M-H]-",774.4199,687.3879,152.9958,"255.233","295.1551;277.1445",NA,"295.1551;277.1445","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_16:3<oxo>","[M-H]-",742.4301,655.398,152.9958,"255.233","263.1653",NA,"263.1653","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
