"Polarity","Alignment.ID","Adduct.type","Average.Rt.min.","Metabolite.curated","Ontology","Fenton_0h_1","Fenton_0h_2","Fenton_0h_3","Fenton_1min_1","Fenton_1min_2","Fenton_1min_3","Fenton_20min_1","Fenton_20min_2","Fenton_20min_3","Fenton_4h_1","Fenton_4h_2","Fenton_4h_3","Fenton_24h_1","Fenton_24h_2","Fenton_24h_3","Fenton_72h_1","Fenton_72h_2","Fenton_72h_3"
"Pos",45629,"[M+H]+",11.184,"PC 18:2_22:6","PC",7821569,10357827,7202692,607136,277626,165026,10982,3952,11886,14844,9770,32872,27542,5352,30542,25804,4121,11489
"Pos",42921,"[M+H]+",15.472,"PC 19:0_18:1 (a)","PC",10449809,3040712,2701690,1247795,317432,612578,242072,670805,1299718,325483,20298,181857,23227,4245,31987,192477,25892,23873
"Pos",42920,"[M+H]+",15.722,"PC 19:0_18:1 (b)","PC",20135360,40599110,22771296,4421069,1090192,1111066,3410044,3475732,4488619,1224015,242949,1039171,24889,47507,355374,320626,78461,59311
"Pos",46414,"[M+H]+",14.285,"PC 20:1_20:3","PC",38047838,31229034,12489911,3263207,1179331,683355,788797,134338,878281,0,0,0,0,0,4503,0,0,0
"Pos",48690,"[M+H]+",13.551,"PC 20:1_22:5","PC",21745042,19091530,17726832,3232773,1242017,836817,200137,211216,238801,0,0,0,0,0,0,0,0,0
"Pos",48487,"[M+H]+",13.173,"PC 20:1_22:6","PC",25506567,21928709,16738111,1707485,867225,703265,401304,203406,107245,0,0,0,0,0,0,0,0,0
"Pos",45407,"[M+H]+",10.575,"PC 20:4_20:5","PC",699972,638800,452425,150170,246103,517029,340744,658713,636476,242416,72059,175711,5273,4404,0,0,4286,0
"Pos",48103,"[M+H]+",11.325,"PC 20:4_22:5","PC",2059809,1823734,2541283,197781,85885,26360,70773,37307,47658,6645,0,4244,0,0,0,0,0,0
"Pos",47904,"[M+H]+",10.998,"PC 20:4_22:6","PC",3216762,2664227,2100596,2844414,2647987,2189496,6368650,10088580,12045902,863795,130911,1197591,63144,58448,55600,12947,24148,38236
"Pos",47712,"[M+H]+",10.309,"PC 20:5_22:6","PC",594937,500112,379950,59804,10509,16248,151817,204659,125639,329463,344114,383134,115644,399019,356821,222491,247920,56230
"Pos",50356,"[M+H]+",11.013,"PC 22:5_22:6","PC",3986316,3255619,2329761,276454,130481,158031,24438,14195,5142,5687,0,9567,0,0,0,0,5220,0
"Pos",50178,"[M+H]+",10.661,"PC 22:6_22:6","PC",753695,694364,527001,70305,46217,45688,0,16831,0,18424,0,0,0,7236,9361,7458,19624,4920
"Pos",49670,"[M+H]+",19.787,"PC 24:0_18:1","PC",11664468,10436447,7885438,1056538,274615,349060,938923,693762,775917,103460,27470,57748,14325,3196,54401,116110,44576,17179
"Neg",39393,"[M-H]-",10.825,"PC 34:2<OOH,COOH>","OxPC",177124,87906,84961,0,0,0,6999,0,5066,3111,0,0,0,0,0,0,137,0
"Neg",41516,"[M+HCOO]-",12.301,"PC 34:4<OH,oxo,OOH>","OxPC",50714,34755,71103,356008,934369,1278231,230880,331307,283177,160547,141168,178093,76297,137656,136199,92882,101051,61560
"Neg",40857,"[M+HCOO]-",14.871,"PC 36:2<OH>","OxPC",332607,287433,258829,5142,8729,10831,5307,4646,11607,4007,0,0,4543,3067,0,0,0,0
"Neg",43332,"[M+HCOO]-",12.674,"PC 37:5<OH,oxo,OOH> (a)","OxPC",0,0,0,1890007,3955015,5042633,600980,656378,659456,17365,16798,30716,0,0,2929,0,6113,8327
"Neg",43333,"[M+HCOO]-",12.891,"PC 37:5<OH,oxo,OOH> (b)","OxPC",10058,9842,8479,4039928,7901166,10592467,1510819,1724990,1743934,280699,186457,342756,37416,38465,129012,114228,86034,33483
"Neg",41917,"[M+HCOO]-",11.721,"PC 37:5<OH,oxo>","OxPC",706536,740857,637880,7194,0,0,0,0,3955,0,0,0,0,0,0,0,0,0
"Pos",29994,"[M+H]+",11.88,"PC O-12:0_16:0","EtherPC",30229279,26679623,18936328,4902629,5442609,5347412,4284277,5765621,7782581,5275148,2586993,3554467,3026117,3027866,3715866,4193612,3131839,2033316
"Pos",32111,"[M+H]+",11.816,"PC O-14:1_16:1 (a)","EtherPC",5846758,1893296,3390320,8467,14549,6164,7258,2815,3953,3306,4750,5590,10027,2794,3626,9302,2967,0
"Pos",32110,"[M+H]+",11.873,"PC O-14:1_16:1 (b)","EtherPC",5846758,1487240,3390320,8467,14549,6164,7258,3641,3953,3093,3064,5590,13896,0,3626,9302,2967,10725
"Pos",34612,"[M+H]+",12.752,"PC O-14:1_18:1","EtherPC",20020245,14766735,12671165,1587114,1230327,496366,749154,529185,620588,10869,3139,14505,17376,16927,4888,32534,8043,2433
"Pos",31195,"[M+H]+",12.447,"PC O-15:0_14:0","EtherPC",17176036,16228345,6392772,3109422,3728523,3761568,875751,2616921,2520698,1508256,460552,1104197,576079,608112,864950,784756,624543,486412
"Pos",32475,"[M+H]+",13.078,"PC O-16:0_14:0","EtherPC",920436615,803597219,632803630,93072543,82510875,75962827,69119844,98362653,102264044,62469003,27674247,46251277,23949404,26836635,39579051,36589084,24446493,20732845
"Pos",32298,"[M+H]+",11.997,"PC O-16:0_14:1","EtherPC",37601555,39266772,28934179,4043073,3330684,2834659,2975270,3044358,3904113,1239942,445250,913257,464167,229433,665921,945769,557595,282529
"Pos",33740,"[M+H]+",13.5,"PC O-16:0_15:0 (a)","EtherPC",29992868,21264746,21355680,1281880,1329097,1128300,870168,3339322,4278886,2430159,853563,1117117,456074,658913,995909,671704,711293,167487
"Pos",33735,"[M+H]+",13.699,"PC O-16:0_15:0 (b)","EtherPC",195064504,182257525,148507854,33585159,29727492,28602004,23625117,30314822,33055745,16279602,7168840,5901531,5279559,6562849,9677269,8929202,5331607,5370153
"Pos",34998,"[M+H]+",14.407,"PC O-16:0_16:0 (a)","EtherPC",4435534533,3902031103,3007972329,468088145,422371980,399701796,360091906,533096553,567522433,316574846,146237851,248700041,118309438,143815380,196460748,175953584,116739700,106736870
"Pos",34997,"[M+H]+",14.482,"PC O-16:0_16:0 (b)","EtherPC",484936507,439850884,3007972329,468088145,422371980,399701796,360091906,533096553,567522433,316574846,146237851,248700041,118309438,143815380,196460748,175953584,116739700,106736870
"Pos",35000,"[M+H]+",15.823,"PC O-16:0_16:0 (c)","EtherPC",3418340,3604157,2939837,1198880,851591,835958,480103,1133702,1033818,511067,166832,257023,72131,215057,280607,193564,146799,149095
"Pos",34799,"[M+H]+",13.191,"PC O-16:0_16:1","EtherPC",3180056450,2778722775,2129706395,294719893,184839667,148842471,185010282,236421377,276414836,74863481,24014931,52267780,15260591,8301016,29882629,40264193,19164599,11768584
"Pos",36277,"[M+H]+",14.924,"PC O-16:0_17:0","EtherPC",75378873,61959980,51683625,8930117,8375861,7027374,5228472,8936623,10013459,5338435,2562211,4216276,1629879,1186881,3410767,2961830,1813213,872225
"Pos",36078,"[M+H]+",13.814,"PC O-16:0_17:1","EtherPC",344410230,303736343,235107099,35033498,21658612,18028446,21102745,26651740,34411834,8656146,1038911,5936756,1636638,681880,3138321,4404136,1661998,1185162
"Pos",37438,"[M+H]+",14.502,"PC O-16:0_18:1 (a)","EtherPC",5904524365,5140906626,3950958667,583492119,353585239,298444235,375364556,497866043,591631695,173943231,57356396,127842998,34463355,20901634,69778838,95554950,40917842,27964857
"Pos",37440,"[M+H]+",14.611,"PC O-16:0_18:1 (b)","EtherPC",429405619,376204732,335689263,588948178,356977186,300838804,375364556,499682442,598069082,175667487,56914476,128942314,34610343,20901634,69778838,95664691,40917842,27964857
"Pos",37239,"[M+H]+",13.42,"PC O-16:0_18:2","EtherPC",856251839,740600117,431708575,72768163,49559691,21158530,48030525,19800299,68617860,858661,1151104,4537064,393049,153763,1966148,3564361,943757,376070
"Pos",37039,"[M+H]+",12.455,"PC O-16:0_18:3 (a)","EtherPC",48468252,41025084,32896185,2041139,2741862,2073211,1372686,1221244,1890426,0,0,5379,0,0,0,0,5732,0
"Pos",37040,"[M+H]+",13.153,"PC O-16:0_18:3 (b)","EtherPC",94794688,67643327,55146623,3772167,0,6024,2295871,3153500,0,960896,0,514842,0,0,4116,0,0,0
"Pos",38548,"[M+H]+",14.303,"PC O-16:0_19:2","EtherPC",24851075,22425775,16134890,1869621,989640,825190,876486,922629,1257194,99161,4944,68212,0,0,13951,35528,6813,0
"Pos",39693,"[M+H]+",13.675,"PC O-16:0_20:3","EtherPC",312648888,283202040,231921494,49103244,23759554,19130124,15037678,16731959,17715585,64829,15725,29234,0,0,9988,74662,20084,0
"Pos",39501,"[M+H]+",12.892,"PC O-16:0_20:4 (a)","EtherPC",60201857,51922846,36051360,5870999,3221009,2587248,2090710,1103491,1938975,307629,135075,77791,188764,68689,60335,384737,108193,317121
"Pos",39500,"[M+H]+",13.101,"PC O-16:0_20:4 (b)","EtherPC",870120201,776734947,600275272,72993739,48299591,39135695,21009248,17153366,18607130,19182,4901,41565,8069,10214,21682,53296,37772,9229
"Pos",39496,"[M+H]+",13.446,"PC O-16:0_20:4 (c)","EtherPC",72520988,63509293,53504163,1033173,635693,523202,196192,269249,295736,10580,7100,7889,4109,14785,4207,7025,5264,9779
"Pos",39495,"[M+H]+",13.847,"PC O-16:0_20:4 (d)","EtherPC",23106581,20541450,14950223,207467,250362,169663,94983,33685,44639,44139,6365,4905,0,9062,4830,0,3460,7351
"Pos",39322,"[M+H]+",12.233,"PC O-16:0_20:5","EtherPC",368240571,326998935,251181867,28692892,19511535,15686282,7652787,5838571,5254487,6747,3310,0,8964,4520,8128,21138,28618,4706
"Pos",42928,"[M+H]+",17.696,"PC O-16:0_22:1","EtherPC",26712263,22267553,43120298,3139642,2109388,1584689,5122183,3260616,7880659,2551358,426344,653354,64848,153640,562623,703068,173090,94069
"Pos",42732,"[M+H]+",16.294,"PC O-16:0_22:2 (a)","EtherPC",103237946,88293208,67110175,13851000,6692992,5720226,8104578,7955467,10370283,1362678,89981,555242,121286,8620,154274,150173,66367,61181
"Pos",42733,"[M+H]+",17.365,"PC O-16:0_22:2 (b)","EtherPC",15727355,13888117,10607405,130597,21927,11424,41496,50584,42349,3462,0,2947,3317,4708,20669,3546,0,6271
"Pos",42327,"[M+H]+",14.083,"PC O-16:0_22:4","EtherPC",118908987,56023385,46891453,11000762,6994232,6160638,1859079,1775224,3642059,4453,0,7138,0,0,2864,3177,0,0
"Pos",42123,"[M+H]+",13.117,"PC O-16:0_22:5","EtherPC",1006017176,903661117,675567575,79563942,47750488,38757264,23066749,18188825,19229743,0,4710,5576,0,4368,0,15723,13790,0
"Pos",41942,"[M+H]+",12.671,"PC O-16:0_22:6","EtherPC",618592027,557960338,413153013,44837145,28391201,22936171,10528084,7588424,6597614,0,0,0,3900,9036,3951,10980,8524,3197
"Pos",45439,"[M+H]+",17.786,"PC O-16:0_24:2","EtherPC",11372670,11809149,3916543,841108,395360,272093,427560,894735,630294,79461,19182,39690,0,0,3523,49446,3331,7861
"Pos",45028,"[M+H]+",15.284,"PC O-16:0_24:4","EtherPC",18172521,17616587,12148558,1081238,999973,711119,372411,196222,517347,0,0,0,0,0,0,0,0,0
"Pos",44816,"[M+H]+",14.186,"PC O-16:0_24:5 (a)","EtherPC",74750958,62034022,48743751,6076398,3811660,2948639,1708333,1474719,1771182,3242,0,0,0,4173,3413,2895,0,0
"Pos",44818,"[M+H]+",15.196,"PC O-16:0_24:5 (b)","EtherPC",6197500,4340984,4698363,127784,29524,7872,27620,3793,0,0,0,0,0,3355,0,0,0,0
"Pos",32296,"[M+H]+",12.889,"PC O-16:1_14:0","EtherPC",201086811,177683911,134889240,1084372,0,0,72946,11617,26328,0,0,5508,0,0,0,5402,0,0
"Pos",34802,"[M+H]+",14.211,"PC O-16:1_16:0","EtherPC",804430306,709062240,529078715,9570657,704603,805787,815970,463802,1193978,106696,27791,126747,1148692,5957,7509,12837,768435,0
"Pos",34614,"[M+H]+",12.185,"PC O-16:1_16:1 (a)","EtherPC",11884725,12444336,8600669,746941,323132,252792,330666,318087,561323,106536,10091,51882,4123,7888,8750,21936,16525,7358
"Pos",34617,"[M+H]+",12.995,"PC O-16:1_16:1 (b)","EtherPC",437738120,382605477,291868859,3249269,0,17754,109666,13028,134687,17010,0,0,13601,0,0,0,0,0
"Pos",35881,"[M+H]+",13.573,"PC O-16:1_17:1","EtherPC",53123716,53077183,23387215,122557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pos",37241,"[M+H]+",14.287,"PC O-16:1_18:1","EtherPC",992386600,867708711,646633126,6344604,211562,22373,536822,475107,688532,83841,2442,11250,0,0,6672,11868,30377,3238
"Pos",39323,"[M+H]+",12.907,"PC O-16:1_20:4","EtherPC",132180586,118676563,90122494,29774995,13643473,14262127,13333178,13693024,12257532,14398957,13508880,13024074,13059859,13803635,13602540,13437706,12977526,13820315
"Pos",39156,"[M+H]+",12.026,"PC O-16:1_20:5","EtherPC",40021722,35361078,25340739,229278,0,4955,4763,2678,3597,5310,0,2824,3270,4422,7958,5501,4145,0
"Pos",42122,"[M+H]+",13.806,"PC O-16:1_22:4","EtherPC",23124158,23428767,26837677,1060635,183479,352188,72825,125269,61380,6292,0,0,0,4291,0,0,5330,3004
"Pos",41704,"[M+H]+",12.447,"PC O-16:1_22:6","EtherPC",108071626,98211068,78665842,793093,0,17823,23925,17100,0,7467,0,0,0,0,0,5853,4977,3888
"Pos",34420,"[M+H]+",11.965,"PC O-16:2_16:1","EtherPC",4541039,3317650,1678262,45084,7902,12860,3615,4124,4078,0,3081,0,0,0,0,0,0,0
"Pos",45221,"[M+H]+",16.709,"PC O-16:2_24:1","EtherPC",1452622,4529743,1070336,567265,105386,127773,81254,167444,132490,4629,0,0,0,0,0,0,0,0
"Pos",36276,"[M+H]+",15.134,"PC O-17:0_16:0","EtherPC",88660192,77781952,53197037,8822751,7628419,7637457,6463984,9954294,10874551,5585872,2848327,5156297,996017,3104083,1395735,1520032,425803,805733
"Pos",38767,"[M+H]+",15.233,"PC O-17:0_18:1","EtherPC",157753374,135541364,86428911,9166731,4578657,8390833,9060598,12206979,13909248,4087405,361858,1254260,334562,263008,1039215,2027376,334968,205162
"Pos",40873,"[M+H]+",13.729,"PC O-17:0_20:4","EtherPC",21795002,18680931,15945767,0,135400,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pos",43342,"[M+H]+",13.287,"PC O-17:0_22:6","EtherPC",14727593,14216396,10832204,512589,559147,275612,121293,67568,31513,0,0,0,0,0,0,0,8506,0
"Pos",36079,"[M+H]+",14.663,"PC O-17:1_16:0 (a)","EtherPC",19146770,17115235,12313777,163708,279642,119861,91807,105089,88139,57394,14331,46609,5809,4181,20296,33398,7450,7131
"Pos",36076,"[M+H]+",14.902,"PC O-17:1_16:0 (b)","EtherPC",20459140,16073595,14279654,141338,136603,87190,66080,133108,53917,16388,18953,15345,6967,0,24234,8031,14193,3931
"Pos",38550,"[M+H]+",14.792,"PC O-17:1_18:1 (a)","EtherPC",10365808,8167550,6309042,53721,4642,33050,11911,39657,4759,4930,0,0,0,0,0,0,0,0
"Pos",38553,"[M+H]+",14.98,"PC O-17:1_18:1 (b)","EtherPC",42237722,36586484,27468681,46978,6427,0,7456,5806,9298,0,0,0,0,0,0,0,0,0
"Pos",37650,"[M+H]+",15.957,"PC O-18:0_16:0","EtherPC",621328073,526410400,385594204,72049744,65665911,63717792,55050204,78518592,84392537,51066863,23397425,39598840,18639808,23695056,33464832,29755549,18503156,17713127
"Pos",40104,"[M+H]+",16.038,"PC O-18:0_18:1 (a)","EtherPC",645846223,543079789,412803966,70094447,42486530,35962368,44592133,58982205,68236268,8556659,6756785,15717133,3766970,2340463,8373004,12702222,4591128,1764646
"Pos",40105,"[M+H]+",17.282,"PC O-18:0_18:1 (b)","EtherPC",2142837,3754691,1227924,135462,94329,111482,112236,64827,233230,53032,14037,41834,7325,25756,24335,73944,10425,4262
"Pos",42530,"[M+H]+",15.121,"PC O-18:0_20:3","EtherPC",95742689,93248091,68331885,9111315,5358029,2166832,3526555,3625442,4125165,12016,0,5141,0,0,3928,12888,4860,0
"Pos",42328,"[M+H]+",14.431,"PC O-18:0_20:4 (a)","EtherPC",216527293,188774428,145602660,19766523,12524857,10498181,5415689,2421813,5247820,0,0,0,0,0,0,6811,0,0
"Pos",42331,"[M+H]+",14.849,"PC O-18:0_20:4 (b)","EtherPC",28732584,24039327,12151458,314917,148989,147448,141770,96437,30639,0,0,0,0,0,0,0,0,0
"Pos",42124,"[M+H]+",13.441,"PC O-18:0_20:5","EtherPC",142165881,123329323,103592779,13971633,9311830,6314746,4277980,868744,732287,0,0,0,0,0,0,0,0,0
"Pos",45438,"[M+H]+",17.88,"PC O-18:0_22:2","EtherPC",10617478,11313175,6521918,337780,484384,212737,304043,202610,373582,63318,12981,25665,7021,0,11444,23413,12351,2824
"Pos",45027,"[M+H]+",15.506,"PC O-18:0_22:4","EtherPC",15110082,12118682,9854224,1155042,349186,737190,184343,363096,266388,0,0,0,0,0,0,0,0,0
"Pos",44815,"[M+H]+",14.399,"PC O-18:0_22:5","EtherPC",166157137,151043540,110402698,15736529,9674845,8271332,4604681,3699292,4005170,22611,5405,12983,4806,4727,6195,9052,4071,0
"Pos",44633,"[M+H]+",13.939,"PC O-18:0_22:6","EtherPC",150731382,130769648,101314583,11519605,6751167,5559285,2670045,1761123,1761194,0,0,0,0,0,0,0,0,0
"Pos",47541,"[M+H]+",15.651,"PC O-18:0_24:5","EtherPC",8201281,7143319,5379275,810184,385392,217321,89897,182910,212211,4410,0,2291,0,2679,2777,3064,2726,3568
"Pos",37442,"[M+H]+",15.677,"PC O-18:1_16:0","EtherPC",70647074,67556413,49426069,3105039,438252,370353,718631,1336877,1793095,376759,184405,184299,211062,69462,143572,414937,144057,69649
"Pos",37240,"[M+H]+",13.272,"PC O-18:1_16:1","EtherPC",103530873,90270109,153674889,17985950,4010415,3064150,4782602,14185320,7124126,6880681,1018974,4537064,529813,270759,1966148,3564361,1458712,755984
"Pos",38554,"[M+H]+",13.968,"PC O-18:1_17:1","EtherPC",73553344,61836592,46795735,6201308,2289013,1482209,2479068,4331608,5380870,522455,112983,309434,30281,0,97107,151044,76735,17313
"Pos",39890,"[M+H]+",14.58,"PC O-18:1_18:1 (a)","EtherPC",1044933893,895097607,682534583,99053731,50765029,40409007,59997887,77534204,94043829,15795300,4800370,11489974,2075620,904224,4645009,8649984,3022557,640961
"Pos",39891,"[M+H]+",15.768,"PC O-18:1_18:1 (b)","EtherPC",159193338,137725663,101048496,1647244,102676,89538,199803,290886,114373,39171,3205,8817,0,2807,0,15289,3416,0
"Pos",39692,"[M+H]+",13.465,"PC O-18:1_18:2","EtherPC",110292042,101378599,74505959,2883335,4455257,3616370,4388454,4074276,4980890,15694,0,18929,0,0,0,25483,21753,0
"Pos",41073,"[M+H]+",14.366,"PC O-18:1_19:2","EtherPC",15784056,20794602,9170773,1997677,705539,691321,566507,419616,924906,4186,0,5094,0,0,4660,0,0,0
"Pos",42731,"[M+H]+",16.061,"PC O-18:1_20:1","EtherPC",26083860,23332643,14032182,820183,411122,330189,515442,2213871,2359270,378293,81687,306495,35156,11632,97742,216604,40752,15550
"Pos",42326,"[M+H]+",13.778,"PC O-18:1_20:3","EtherPC",59963901,102694884,44988630,7045647,2063443,2541491,2134848,1427030,3595425,9583,0,0,0,0,0,5951,0,0
"Pos",42125,"[M+H]+",14.179,"PC O-18:1_20:4","EtherPC",58563900,50667669,38505835,724397,193939,22411,52874,38727,64702,4894,112,3974,0,33914,0,3519,8097,0
"Pos",41943,"[M+H]+",12.285,"PC O-18:1_20:5","EtherPC",152335818,138567445,105634310,11458500,5642121,4450387,2831940,1981563,1945743,8866,0,0,0,5310,5597,0,5324,0
"Pos",45222,"[M+H]+",16.359,"PC O-18:1_22:2 (a)","EtherPC",9331986,4041268,2801303,457134,215167,98233,112937,236348,305523,9186,0,0,0,0,0,4939,0,0
"Pos",45223,"[M+H]+",16.425,"PC O-18:1_22:2 (b)","EtherPC",9331986,1501799,2258091,419933,213308,129156,125504,239886,206857,9186,0,0,0,0,0,3401,0,0
"Pos",45224,"[M+H]+",17.428,"PC O-18:1_22:2 (c)","EtherPC",3323575,2725462,1350069,33148,5671,5809,0,3007,6425,0,0,0,0,0,0,0,0,0
"Pos",44634,"[M+H]+",13.161,"PC O-18:1_22:5 (a)","EtherPC",224017630,199691235,150370495,17525555,8869236,6753245,4694674,3674609,3870163,0,0,0,0,0,0,0,0,0
"Pos",44635,"[M+H]+",14.148,"PC O-18:1_22:5 (b)","EtherPC",61997943,53393575,36866447,624991,298173,300551,170466,85192,95985,0,0,0,0,3941,0,0,0,0
"Pos",44417,"[M+H]+",12.735,"PC O-18:1_22:6 (a)","EtherPC",308906485,202568229,157106448,16506025,8365004,6336377,4014166,2699037,2406571,0,0,0,0,0,0,0,0,0
"Pos",44416,"[M+H]+",13.668,"PC O-18:1_22:6 (b)","EtherPC",51026910,46823672,40741364,333302,65947,175452,61399,0,49586,23858,0,0,0,0,0,0,0,0
"Pos",47326,"[M+H]+",14.251,"PC O-18:1_24:5","EtherPC",20443515,11231304,6822165,835066,334225,183754,130779,253677,201577,3169,0,0,3292,0,0,0,0,2774
"Pos",39695,"[M+H]+",14.344,"PC O-18:2_18:1","EtherPC",296624145,303898266,193204587,750061,185738,211163,134870,106927,86208,7966,0,0,0,0,0,0,0,0
"Pos",42532,"[M+H]+",15.754,"PC O-18:2_20:1","EtherPC",17751137,13908200,13209100,983716,110421,469589,143916,63427,107719,3473,0,0,0,0,0,0,0,0
"Pos",41941,"[M+H]+",12.893,"PC O-18:2_20:4","EtherPC",214616434,168174784,135746208,1661099,799905,745075,646137,260518,228318,0,0,4784,6305,0,7264,0,0,0
"Pos",41705,"[M+H]+",12.097,"PC O-18:2_20:5","EtherPC",22489890,20444831,14253882,74864,0,0,0,0,0,2756,3033,0,0,0,0,0,0,0
"Pos",44418,"[M+H]+",12.939,"PC O-18:2_22:5","EtherPC",21871953,63033355,44635995,920827,293065,285358,64942,110812,21659,0,0,0,0,0,0,0,0,0
"Pos",44220,"[M+H]+",12.523,"PC O-18:2_22:6","EtherPC",54444145,47511897,37579119,260768,90775,161108,0,21058,0,0,0,0,0,0,6812,4937,0,9561
"Pos",38977,"[M+H]+",16.477,"PC O-19:0_16:0 (a)","EtherPC",5422507,5117035,1947149,373080,624383,401059,292301,314744,406740,151341,53972,149786,39951,120163,132586,146625,111093,52338
"Pos",38978,"[M+H]+",16.744,"PC O-19:0_16:0 (b)","EtherPC",2026322,4208315,3187272,422593,130630,75528,353673,409656,514257,325274,91329,170652,29962,76438,69997,66755,64755,13770
"Pos",41498,"[M+H]+",16.833,"PC O-19:0_18:1","EtherPC",17028620,8001183,9920769,331763,105481,145565,449649,820295,1072512,104056,49986,168992,7781,0,46933,212721,14215,8886
"Pos",41272,"[M+H]+",15.471,"PC O-19:1_18:1 (a)","EtherPC",9568016,8142517,7166503,1280573,243211,367359,854504,853595,1454156,74415,16233,72564,0,0,6586,67163,3605,3195
"Pos",41278,"[M+H]+",15.781,"PC O-19:1_18:1 (b)","EtherPC",1708221,3519269,1535374,520831,124737,183793,159634,86461,379102,7690,2700,8208,0,0,3262,3779,3460,0
"Pos",40298,"[M+H]+",17.649,"PC O-20:0_16:0","EtherPC",22788206,19774105,14700932,2688728,2751384,1262753,1124540,3086951,1559525,2116750,892825,1490766,258035,951963,663763,714552,321523,421845
"Pos",45029,"[M+H]+",15.971,"PC O-20:0_20:4","EtherPC",5472963,5021185,8027883,988358,399377,547865,115056,140637,297177,15721,4827,3860,4094,0,11090,4618,3195,3110
"Pos",47542,"[M+H]+",15.927,"PC O-20:0_22:5","EtherPC",22606620,19363088,14238178,2303907,1355923,468083,876187,845754,1019985,174802,45305,171853,90214,56293,127104,136494,14624,36657
"Pos",47325,"[M+H]+",15.41,"PC O-20:0_22:6","EtherPC",22473182,14841735,10813719,850052,833360,622494,156865,161578,177161,0,0,3429,0,0,0,0,0,0
"Pos",42734,"[M+H]+",17.449,"PC O-20:1_18:1","EtherPC",15727355,1558700,1163207,130597,14203,5077,12529,50584,42349,8639,0,3194,0,9499,6569,3546,0,6271
"Pos",47327,"[M+H]+",15.606,"PC O-20:1_22:5","EtherPC",1942551,5338239,4265026,89537,38850,40432,52772,8880,31338,0,0,0,0,0,0,0,0,0
"Pos",43156,"[M+H]+",19.35,"PC O-22:0_16:0","EtherPC",9241366,7899760,2764052,718179,543143,233671,494125,749880,1452095,243172,151505,141308,32231,239269,192427,245200,87397,45271
"Pos",45663,"[M+H]+",19.375,"PC O-22:0_18:1","EtherPC",8935796,13913831,6538243,1127927,762992,204793,452226,1345812,1068154,201823,33519,102961,10689,8997,56308,92785,4367,6339
"Pos",47123,"[M+H]+",13.985,"PC O-24:6_18:1","EtherPC",9619554,6356702,4647332,236496,107512,56115,11454,6709,0,0,0,0,0,0,0,0,0,0
"Neg",38819,"[M+HCOO]-",14.873,"PC O-34:1<OH>","OxEtherPC",64745019,55553668,47527152,10283482,7297896,9282110,9019536,13493607,13781490,7311385,7181188,9634670,4070877,6231174,6379411,5133905,5265631,4242049
"Neg",40233,"[M+HCOO]-",16.389,"PC O-36:1<OH>","OxEtherPC",2065040,1810637,1398126,319949,192598,213834,251765,354941,366652,192025,213763,259924,86132,144412,180105,118998,110525,77216
"Neg",31813,"[M-H]-",13.62,"PE 16:0_16:0","PE",3265944,3073322,2663232,409647,243202,227786,397148,610522,655680,257605,184374,334299,62046,91712,154882,157258,50486,51059
"Neg",31699,"[M-H]-",12.494,"PE 16:0_16:1","PE",35957635,31685253,26148929,3857214,1592070,1965233,2564573,3673864,4046028,732097,384434,925071,120273,56462,247627,448274,112666,128767
"Neg",32596,"[M-H]-",13.102,"PE 16:0_17:1","PE",6610466,5966032,5097724,638675,236055,347463,422645,628285,705510,119449,28107,132362,0,3752,11941,61073,4608,0
"Neg",33587,"[M-H]-",14.959,"PE 16:0_18:0","PE",4228646,3706478,3175835,385429,210342,327375,307303,506379,521802,206617,113337,261071,36986,80382,88215,138012,20695,29306
"Neg",33472,"[M-H]-",13.739,"PE 16:0_18:1 (a)","PE",151207211,137713364,118069683,19910612,7869504,10839835,13442915,19588512,20934570,4252328,2155531,5271350,722979,571596,1604200,2858092,1187421,871514
"Neg",33473,"[M-H]-",15.786,"PE 16:0_18:1 (b)","PE",6601,4680,0,4490,0,11626,0,7475,0,0,0,0,0,0,0,0,0,0
"Neg",34827,"[M-H]-",12.263,"PE 16:0_20:4 (a)","PE",435890,1218849,1022653,177072,13016,37430,13062,41651,36800,0,0,0,0,0,0,0,0,0
"Neg",34824,"[M-H]-",12.46,"PE 16:0_20:4 (b)","PE",49013765,45188875,36173720,5169705,2398867,3188384,1625750,1647786,1707940,0,0,0,0,0,0,0,0,0
"Neg",34695,"[M-H]-",11.645,"PE 16:0_20:5","PE",11044734,9521928,7963107,925904,414631,532596,234245,231062,199452,0,0,0,0,0,0,0,0,0
"Neg",36259,"[M-H]-",12.075,"PE 16:0_22:6","PE",19367397,16445976,13861035,1636865,741494,961623,465202,447074,318887,0,0,0,0,0,0,0,0,0
"Neg",31603,"[M-H]-",11.469,"PE 16:1_16:1","PE",3868257,3617024,2888393,310428,48831,111783,160858,232777,308984,27701,21723,22844,0,0,2700,20282,0,5438
"Neg",33346,"[M-H]-",12.601,"PE 16:1_18:1 (a)","PE",64478916,58903616,48626477,6264055,2224171,2761477,4040628,5075511,5846054,593407,286066,686486,11245,0,157481,434008,58266,59144
"Neg",33347,"[M-H]-",13.737,"PE 16:1_18:1 (b)","PE",13170,18039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
