SPECTRUM - MS
D:\KP4_cells\20260221_Neg_FentonQC_PRM_1.raw
 FTMS - p ESI Full ms2 832.5345@hcd30.00 [57.9865-869.7972] 
Scan #:2230 
RT: 9.28 
AV: 1 
Data points: 642
Mass,Intensity
224.082559950482,0
227.546645991277,0
227.548706056205,0
227.550766149109,0
227.55282626999,0
227.554886418848,144.44465637207
227.556946595684,1851.2265625
227.559006800497,3102.58862304688
227.561067033289,3771.51123046875
227.56312729406,2468.591796875
227.565187582811,692.479187011719
227.567247899541,0
227.569308281563,0
227.571368654256,0
227.573429054929,1539.8046875
227.575489483585,3273.94482421875
227.577549940224,3487.1455078125
227.579610424845,2484.69702148438
227.58167093745,1341.64965820313
227.583731478039,75.8270492553711
227.585754578982,0
227.587815175541,0
227.589875800086,0
227.591936452616,0
247.193920086581,0
247.196252643565,0
247.198585233565,0
247.200917856581,0
247.203250512614,210.258193969727
247.205583201665,384.884521484375
247.207915923734,461.115844726563
247.210248678822,379.00927734375
247.212581466929,201.287612915039
247.214926150137,0
247.217259004285,0
247.219591891454,0
247.221924811646,0
253.200211593136,0
253.202629678988,0
253.20504779948,0
253.207465954612,0
253.209884144385,113.72265625
253.2123023688,291.282318115234
253.214720627857,486.380767822266
253.217138921557,576.500732421875
253.2195572499,496.471282958984
253.221975612888,307.024139404297
253.224394010521,128.498687744141
253.226202428536,0
253.22862089546,0
253.231039397032,0
253.233457933251,0
255.213699197532,0
255.216146193039,0
255.21859322374,0
255.221040289634,0
255.223487390722,164.34455871582
255.225934527006,1243.51354980469
255.228381698485,3347.4580078125
255.23082890516,5606.22802734375
255.233276147032,6493.50634765625
255.235723424102,4608.24755859375
255.238170736371,2527.169921875
255.240618083838,855.325561523438
255.243065466505,333.384185791016
255.245512884372,206.821197509766
255.248574360582,526.756591796875
255.251021848852,152.543960571289
255.253426909225,0
255.2558744679,0
255.258322061779,0
255.260769690863,0
281.23182120405,0
281.234651766111,0
281.237482370905,0
281.240313018435,0
281.2431437087,244.023315429688
281.245974441702,469.425872802734
281.248805217442,611.313720703125
281.25163603592,580.137390136719
281.254466897138,404.395660400391
281.257297801095,199.668182373047
281.258946408669,0
281.261777398109,0
281.264608430293,0
281.26743950522,0
291.172825553919,0
291.17580753572,0
291.17878956333,0
291.181771636749,0
291.18475375598,27.6884422302246
291.187735921022,561.039611816406
291.190718131877,1553.87731933594
291.193700388546,2608.8095703125
291.19668269103,3039.7158203125
291.199665039329,2198.35424804688
291.202647433445,1244.06750488281
291.205629873378,439.171966552734
291.20861235913,113.255180358887
291.212570496995,0
291.215553074387,0
291.2185356976,0
291.221518366635,0
309.179962298327,0
309.183225122576,0
309.186487998475,0
309.189750926024,0
309.193013905226,22.007251739502
309.196276936081,175.387588500977
309.199540018591,754.6181640625
309.202803152756,1538.21752929688
309.206066338577,2318.10717773438
309.209329576056,2180.86791992188
309.212592865193,1381.27075195313
309.21585620599,631.703979492188
309.219119598449,182.655990600586
309.222383042569,75.5654144287109
309.224745846598,0
309.228009394045,0
309.231272993158,0
309.234536643937,0
323.195222014699,0
323.198709207654,0
323.202196457049,0
323.205683762883,0
323.20917112516,49.708553314209
323.212658543878,505.339538574219
323.216146019041,1436.04577636719
323.219633550649,2419.3154296875
323.223121138703,2882.75659179688
323.226608783205,2132.12329101563
323.230096484156,1229.96618652344
323.233584241557,436.084442138672
323.237072055408,87.830680847168
323.241330398387,0
323.244818325145,0
323.248306308358,0
323.251794348027,0
342.91320056182,0
342.91701168903,0
342.920822879776,0
342.924634134058,0
342.928445451879,209.603179931641
342.93225683324,285.288696289063
342.936068278142,302.936676025391
342.939879786587,272.417419433594
342.943691358575,212.799560546875
342.9474923226,0
342.951304021681,0
342.95511578431,0
342.958927610488,0
392.859298599908,0
392.863972000139,0
392.86864548376,0
392.873319050776,0
392.877992701187,182.515701293945
392.882666434996,296.657287597656
392.887340252205,331.714233398438
392.892014152815,267.398010253906
392.896688136829,148.930328369141
392.901336587995,0
392.906010738822,0
392.910684973058,0
392.915359290706,0
406.008795562044,0
406.013705552964,0
406.018615632953,0
406.02352580201,0
406.02843606014,133.876098632813
406.033346407344,287.542053222656
406.038256843624,396.260772705078
406.043167368982,372.4921875
406.048077983421,227.872924804688
406.052990650498,0
406.057901443104,0
406.062812324798,0
406.067723295581,0
415.054002299853,0
415.059077281485,0
415.064152356198,0
415.069227523994,0
415.074302784874,152.43229675293
415.079378138842,290.810974121094
415.0844535859,380.294952392578
415.089529126049,355.70947265625
415.094604759292,231.94416809082
415.09965780482,0
415.104733624258,0
415.109809536797,0
415.114885542439,0
463.139538197644,0
463.145520186548,0
463.15150229135,0
463.157484512051,0
463.163466848656,171.403137207031
463.169449301168,291.649505615234
463.175431869588,331.901916503906
463.181414553921,266.278167724609
463.18739735417,143.985382080078
463.193348964877,0
463.199331996965,0
463.205315144977,0
463.211298408916,0
480.272295210381,0
480.278612186477,0
480.284929287203,0
480.291246512563,0
480.297563862561,199.695343017578
480.303881337199,351.087554931641
480.31019893648,402.453521728516
480.316516660409,308.302734375
480.322834508988,141.406387329102
480.329119505721,0
480.335437603611,0
480.34175582616,0
480.348074173374,0
509.017961299678,0
509.024853815168,0
509.031746470654,0
509.038639266141,0
509.045532201631,149.243576049805
509.052425277129,277.957824707031
509.059318492639,348.550384521484
509.066211848164,313.590118408203
509.073105343707,194.419799804688
509.079674427044,0
509.086568202637,0
509.09346211826,0
509.100356173918,0
700.550123615566,0
700.561252147957,0
700.572380945522,0
700.583510008269,0
700.594639336207,210.198837280273
700.605768929345,313.488037109375
700.61689878769,335.634948730469
700.628028911251,273.742797851563
700.639159300036,171.209457397461
700.650277638827,0
700.661408558087,0
700.672539742597,0
700.683671192365,0
727.382047784546,0
727.393821757312,0
727.405596015954,0
727.417370560482,0
727.429145390904,181.763565063477
727.44092050723,423.271301269531
727.452695909469,608.386596679688
727.46447159763,602.887573242188
727.476247571723,415.613891601563
727.488023831757,187.209411621094
727.499633535057,0
727.511410367,0
727.523187484912,0
727.534964888802,0
765.975663746581,0
765.988387108037,0
766.00111078651,0
766.013834782011,0
766.026559094551,168.632568359375
766.039283724139,304.402679443359
766.052008670787,359.592224121094
766.064733934505,291.947784423828
766.077459515304,152.738876342773
766.08962085191,0
766.102347066902,0
766.115073599006,0
766.127800448232,0
772.402313774751,0
772.415197612568,0
772.428081772745,0
772.440966255293,0
772.453851060222,55.5303916931152
772.466736187544,328.629364013672
772.479621637268,1363.8447265625
772.492507409406,3037.572265625
772.505393503968,4840.5966796875
772.518279920966,5088.62353515625
772.531166660409,3375.24169921875
772.544053722309,1702.78491210938
772.556941106677,479.539825439453
772.569828813523,131.932891845703
772.582307275944,0
772.595195627778,0
772.608084302123,0
772.62097329899,0
786.413893342242,0
786.427129350595,0
786.440365693109,0
786.453602369796,0
786.466839380668,78.2292327880859
786.480076725735,338.197357177734
786.493314405009,1369.01574707031
786.5065524185,3051.05493164063
786.519790766221,4875.185546875
786.533029448183,5215.751953125
786.546268464396,3496.51049804688
786.559507814873,1790.24340820313
786.572747499623,502.029022216797
786.58598751866,113.406143188477
786.600187966032,0
786.613428653673,0
786.626669675633,0
786.639911031924,0
787.448266431985,0
787.46152853877,0
787.474790980597,0
787.488053757475,0
787.501316869417,138.744201660156
787.514580316433,270.048858642578
787.527844098534,332.080200195313
787.541108215733,273.927398681641
787.55437266804,138.583923339844
787.567637455467,0
787.580902578024,0
787.594168035724,0
787.607433828577,0
878.556945965985,0
878.572575087705,0
878.588204626481,0
878.603834582328,0
