SPECTRUM - MS
E:\JOSH\2. RISOP PROJECT\1. MS-DIAL run\Neg\Neg_ML210_270min_2.raw
 FTMS - p ESI d Full ms2 752.5228@hcd30.00 [52.5457-788.1853] 
Scan #:6321 
RT: 13.02 
AV: 1 
Data points: 635
Mass,Intensity
331.251628522978,1110.11169433594
331.255246903476,1587.00244140625
331.258865343261,1344.10290527344
331.262483842336,785.743774414063
331.2661024007,268.088470458984
331.269721018356,101.681968688965
331.273341006317,0
331.27695974256,0
331.280578538098,0
331.284197392934,0
332.234384245898,0
332.238018740863,0
332.241653295469,0
332.245287909716,0
332.248922583605,287.742980957031
332.252557317139,589.882202148438
332.256192110317,803.496643066406
332.259826963143,772.485656738281
332.263461875616,526.253173828125
332.267096847738,238.23893737793
332.270406230531,0
332.274041321955,0
332.277676473032,0
332.281311683764,0
377.217965737253,0
377.222362840232,0
377.226760020094,0
377.231157276842,0
377.235554610477,181.188262939453
377.239952021001,418.245971679688
377.244349508416,588.574401855469
377.248747072724,547.901794433594
377.253144713927,323.061187744141
377.257498459528,0
377.261896254525,0
377.266294126422,0
377.270692075221,0
448.241399020504,0
448.247094711713,0
448.252790511483,0
448.258486419817,0
448.264182436717,95.5459518432617
448.269878562188,266.373199462891
448.27557479623,657.910522460938
448.281271138848,1007.77325439453
448.286967590044,954.507446289063
448.29266414982,587.499633789063
448.298360818179,274.683898925781
448.304057600458,360.417816162109
448.309754485992,930.575927734375
448.315451480118,1513.158203125
448.321148582838,1800.61413574219
448.326845794156,1269.53369140625
448.332543114073,642.380493164063
448.338240542593,89.4979553222656
448.343907882679,0
448.349605528412,0
448.355303282757,0
448.361001145715,0
466.246144707518,0
466.252186996462,0
466.258229402864,0
466.264271926727,0
466.270314568053,0
466.276357326847,409.974609375
466.28240020311,1741.87121582031
466.288443196847,3162.59814453125
466.294486308059,3690.9248046875
466.30052953675,2649.21069335938
466.306572882924,1404.56823730469
466.312616346583,1040.31896972656
466.318659930553,2601.56982421875
466.324703629191,4544.2041015625
466.330747445323,5984.87451171875
466.336791378953,4610.236328125
466.342835430083,2558.4892578125
466.348879598717,649.170837402344
466.354923884857,53.9239044189453
466.36061092951,0
466.366655450672,0
466.37270008935,0
466.378744845546,0
702.4657605413,0
702.476934769987,0
702.488109265301,0
702.49928402725,0
702.510459055843,258.553985595703
702.521634351089,536.0263671875
702.532809912996,718.505310058594
702.543985741572,666.838806152344
702.555161836826,421.353637695313
702.566338198767,170.515090942383
702.566348198767,0
702.577227494819,0
702.58840465687,0
702.599582085642,0
752.415852068854,0
752.428239372525,0
752.440626982099,0
752.453014897585,0
752.465403118994,0
752.477791646337,2333.8046875
752.490180479622,8692.7109375
752.502569618861,15252.861328125
752.514959064063,21471.353515625
752.527348815238,20291.59765625
752.539738872396,16769.470703125
752.552129235548,11085.7275390625
752.564519904704,6093.453125
752.576910879873,1898.34497070313
752.589302161066,0
752.601693748292,0
752.614085641563,0
752.626477840887,0
752.638870346275,0
796.112374821337,0
796.125856718667,0
796.139338958462,0
796.152821540734,0
